track_id,genre_top,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence
340,Rock,0.9479957866000001,0.6014608135,0.1412970819,0.9124040106,0.10915763490000001,0.0416562971,147.178,0.4837947392
341,Rock,0.9772815330000001,0.4688077411,0.134975265,0.687699751,0.10538073740000001,0.0731240339,119.646,0.4307074319
342,Rock,0.0208577087,0.1445689726,0.1010612372,0.3337912314,0.1429945491,0.0413287533,159.15,0.23775655710000002
343,Rock,0.5486661313,0.45700684210000003,0.181635435,8.0627e-06,0.1303319789,0.11214536380000001,124.648,0.2591472334
344,Rock,0.9767103587,0.5361508955000001,0.3306331562,0.8677543965000001,0.1192332245,0.2321736147,127.505,0.38016437000000003
345,Rock,0.9323145921,0.3408658801,0.2070934767,0.9274021819,0.1114197921,0.1779467526,82.642,0.4443500783
346,Rock,0.9467052253,0.7303981651,0.06488471550000001,0.9449288108,0.1110939217,0.058081211800000004,117.636,0.5947765795000001
347,Rock,0.7346685396,0.7243246440000001,0.3483298215,0.9583185193,0.1216797671,0.4130827657,134.024,0.9299178603
348,Rock,0.0030567422,0.44668636700000003,0.2906038763,0.8116355995000001,0.06715840890000001,0.047248561700000004,120.348,0.0392282186
350,Rock,0.9896635152000001,0.463938455,0.36361164290000003,0.9190113762000001,0.1187396411,0.0376218451,99.384,0.5910034847
351,Rock,0.8591577208000001,0.8280920198,0.0893881921,0.9278832236000001,0.10894627280000001,0.4172201908,126.787,0.6803529479
352,Rock,0.9901322166000001,0.5298784857000001,0.19817464140000002,0.9493585470000001,0.1336387826,0.0256587222,61.177,0.44322192380000003
353,Rock,0.9820757910000001,0.7846954695,0.1128294064,0.388359648,0.1124419663,0.0780008377,126.286,0.7290402207000001
354,Rock,0.7304257192,0.5203051614,0.21589110990000002,0.9417111339,0.1027320959,0.0442779197,117.668,0.0717997906
355,Rock,0.9901624362,0.34321896220000003,0.1278642817,0.8644878952,0.10830037,0.0394545165,79.375,0.6430452577
356,Rock,0.3121697855,0.6449468693,0.18661216930000002,0.8554915947,0.3843382802,0.1586232738,120.084,0.29764490720000003
359,Rock,0.9623766649000001,0.587843295,0.036237523300000005,0.9291134343,0.1114325926,0.1315215171,64.801,0.4128102957
361,Rock,0.9945819959000001,0.28724708400000004,0.1491731812,0.8760399069,0.10574305040000001,0.040755867700000004,87.788,0.2344219848
362,Rock,0.5925077434,0.40944181420000003,0.3176802608,0.0337615478,0.20581594420000002,0.0687030641,106.973,0.6161742455
363,Rock,0.8773193141000001,0.6500431077000001,0.0954973379,0.0091901599,0.09148149600000001,0.17505419800000002,122.338,0.5574730002
364,Rock,0.9863801083,0.6128597187,0.1561102066,0.1045494579,0.1072890521,0.1985431333,109.256,0.483544289
365,Rock,0.9941105873,0.36229285040000003,0.46170459500000005,0.9396984570000001,0.3355502389,0.0277582267,71.276,0.6504714070000001
366,Rock,0.7455848324000001,0.350164913,0.1420873574,0.7658236924,0.1110159062,0.040671344000000005,166.317,0.1962609991
367,Rock,0.8635729006,0.2561784727,0.260709819,0.9086626783,0.1371469922,0.09519130320000001,169.732,0.5222093830000001
368,Rock,0.6372758449,0.31297608590000003,0.11646923890000001,0.5407334524,0.1017832597,0.0482104514,135.812,0.0761348547
369,Rock,0.7156408908,0.7308891078,0.1578463539,0.9365707377,0.1113647497,0.2245479369,93.035,0.1971237006
370,Rock,0.7098467229000001,0.466606328,0.1686995859,0.8993777489,0.1086662404,0.0467729057,127.898,0.49914232940000003
394,Rock,0.0007122859,0.21545460500000002,0.1549102816,0.9345856414,0.6341114836,0.2176269767,97.18,0.056255195300000005
395,Rock,0.0564462733,0.1415349017,0.9479761165,0.8967937883,0.6527797922,0.084914948,105.29,0.1768571866
520,Rock,0.973496023,0.5886285141,0.4131042642,0.9409139160000001,0.1148251601,0.0671223801,103.847,0.5720303238000001
521,Rock,0.863267302,0.34253737100000003,0.5422427821,0.8637431876,0.09241185960000001,0.0378702007,88.997,0.6326724118
522,Rock,0.9862978037000001,0.415193851,0.651722439,0.747206005,0.0949926467,0.0314548766,92.372,0.7809922696
523,Rock,0.9920546438000001,0.3218679638,0.4234023651,0.9530970931,0.0797299355,0.0371677027,126.486,0.2621835285
524,Rock,0.9932647914,0.38460079340000003,0.5444991642,0.9233467677,0.0971795681,0.0373866147,166.46,0.8234256937000001
525,Rock,0.9808843818,0.3134392298,0.3703450659,0.9206941882,0.08802138820000001,0.046286386000000006,135.019,0.1874533971
526,Rock,0.8746857594,0.4915045203,0.3018185836,0.8360157207000001,0.1101687367,0.0307638772,156.583,0.6786789791000001
527,Rock,0.9949097130000001,0.3184324725,0.7832594588,0.8697103635000001,0.0905030575,0.0578873304,152.004,0.9306364720000001
528,Rock,0.9895154059000001,0.2856620446,0.3450816013,0.928601552,0.1047570465,0.0312830102,93.621,0.5372120185
529,Rock,0.9939988458000001,0.15177035120000001,0.9256435321,0.8586497421,0.1224964035,0.06797860430000001,185.196,0.5970784061000001
530,Rock,0.9932961084,0.29941758350000003,0.5774532605,0.9568204339,0.1256842981,0.03677119,104.875,0.5529250374
531,Rock,0.9729040782,0.4505568834,0.3854682954,0.8936903610000001,0.0984116147,0.0357259694,130.166,0.1169142645
562,Rock,0.17362305390000002,0.46329656900000005,0.0776535802,0.9374431623,0.1036428935,0.0313357321,130.277,0.43666619840000004
563,Rock,0.3502648827,0.6798864332,0.265500393,0.8568474978,0.1348742433,0.0393971349,157.811,0.4938774131
564,Rock,0.9395138142,0.7214656218000001,0.38917650940000004,0.9457064471000001,0.1006270127,0.0379572892,87.284,0.9159781586
565,Rock,0.6924559372,0.5316357125,0.6831074020000001,0.9064239040000001,0.34070861700000005,0.0312804901,138.034,0.4887318888
566,Rock,0.7253185308,0.6272712238,0.10285418240000001,0.6278781488,0.0994811578,0.0321637052,80.022,0.29030268540000004
567,Rock,0.8890188623,0.7985600112,0.3759902909,0.9086347832,0.1100363636,0.037864390500000004,120.077,0.960108193
568,Rock,0.11974162490000001,0.683730497,0.40269058280000003,0.9047387854000001,0.1127011948,0.0417469071,86.719,0.7514190192
569,Rock,0.4704657875,0.6489094645,0.6939908022,0.9387448818,0.159342067,0.037690563100000005,137.025,0.6567914901
570,Rock,0.45690799540000004,0.805789233,0.39937124760000003,0.8537229763,0.0845935227,0.060618849,120.02,0.5975110868
571,Rock,0.8072843188000001,0.5652409028000001,0.1327011968,0.5931152177,0.10567526740000001,0.0379757972,136.877,0.0483910934
572,Rock,0.7592542704,0.7478856176,0.4561774576,0.9026156499,0.0865983407,0.0280071,128.955,0.9687803396
573,Rock,0.3423262003,0.1760942769,0.6395523483000001,0.9265869856000001,0.08415854760000001,0.0497420534,125.603,0.15021132380000002
574,Rock,0.3049734899,0.0776074462,0.985285921,0.6842740657,0.3111749891,0.0672688702,178.194,0.26265109130000003
579,Rock,0.0013176373,0.18767289040000001,0.9117914420000001,0.077392336,0.2666798983,0.0844991592,173.204,0.07518922
580,Rock,0.0005734873,0.2806028598,0.9523387503,8.67853e-05,0.37296781030000004,0.0987943087,151.043,0.1985311284
605,Rock,0.6457261123,0.39184691050000003,0.9834314012,0.21988990120000002,0.0665380065,0.0402719287,151.461,0.32980253390000003
606,Rock,0.8647877433000001,0.3728920993,0.9402492697,0.9464657706,0.635640478,0.8331853336,108.155,0.1547487452
607,Rock,0.7597015312000001,0.6430444679,0.7153478434,0.43329331400000004,0.1974696032,0.20011690340000002,146.344,0.9191223734
608,Rock,0.5941410357,0.4274533314,0.7723291791,0.7073819743,0.18979813710000001,0.0450513825,107.025,0.3615675733
609,Rock,0.053303258400000005,0.35827560150000004,0.9798132053,0.9245064375000001,0.2264890581,0.1384133102,121.816,0.2076767562
633,Rock,0.7083949157,0.2703633073,0.5699974225000001,0.9698735352000001,0.11333401350000001,0.034883829000000005,86.65,0.0850754128
634,Rock,0.8391063594,0.251238526,0.9274718194,0.9726260992,0.1609032937,0.0450682705,170.148,0.3036507909
635,Rock,0.1528135518,0.1898649332,0.6353565314,0.8951584537,0.1059434216,0.0301011679,93.86,0.341445384
690,Rock,0.0403489418,0.2967392425,0.9564261719,0.9340780549000001,0.6100837294,0.07607203850000001,146.953,0.3121138885
691,Rock,0.1144486056,0.34362392,0.7073603325000001,0.6995872654,0.09943951740000001,0.0838322046,128.063,0.0860083717
692,Rock,0.0128947451,0.2030913484,0.9109739295,0.9600114683000001,0.23872268230000002,0.0767421159,113.349,0.1483568929
693,Rock,0.8674283839,0.27091598570000003,0.9568681241,0.9537896396000001,0.1213404834,0.1811663804,131.899,0.0429726881
711,Rock,0.5320419596,0.436654818,0.9839057160000001,0.9512263310000001,0.1212455686,0.0704746684,140.968,0.2777069128
712,Rock,0.27614430970000003,0.39402879900000004,0.9967472741000001,0.9415414251,0.0540654831,0.0573055052,108.32,0.0572610317
713,Rock,0.2965330279,0.2631402129,0.9958385980000001,0.9332045016,0.091832693,0.09648373460000001,122.136,0.0658136478
719,Rock,0.1931694524,0.1888206074,0.7909248710000001,0.9077534361,0.106851474,0.0662766525,123.536,0.10077225570000001
720,Rock,0.4742871945,0.4523218872,0.7296619790000001,0.9684598708000001,0.1025465951,0.0721261106,175.833,0.2322568119
721,Rock,0.43464857910000004,0.2468529186,0.9182139343,0.7977822065,0.1760301896,0.0450164777,86.842,0.4840278457
722,Rock,0.5164464233,0.4866706076,0.8337312295,0.0166192095,0.1079231065,0.035166811,137.34,0.6464215174
723,Rock,0.40923344700000003,0.3140841516,0.519565481,0.9155930165,0.109305595,0.0477884055,142.842,0.21961567840000001
777,Rock,0.1286144952,0.6443331090000001,0.4460819136,0.2665649572,0.1749126969,0.2035079652,110.101,0.2329889961
778,Rock,0.8295546476000001,0.6785791821,0.6376769349,0.876212391,0.1125370891,0.7402278857,105.02,0.3708872361
779,Rock,0.9921713644000001,0.4421794128,0.3238733546,0.8947076713000001,0.1459033966,0.0474921816,106.774,0.6494600594000001
780,Rock,0.3233671248,0.4924628534,0.25730413620000003,7.58765e-05,0.2826016234,0.7028428644,99.621,0.0389656622
783,Rock,0.0628208502,0.3814964141,0.207111975,0.9629832956000001,0.1068248423,0.0298136654,94.519,0.1156232828
786,Rock,0.24221725130000002,0.548493452,0.6020179746000001,0.9332030877,0.5493531024,0.0322014925,110.711,0.1950891626
787,Rock,0.9137285397,0.46411397990000003,0.1780988028,0.8167432901,0.11056590320000001,0.0527401687,69.847,0.570839431
788,Rock,0.821904626,0.5679920049,0.663988557,0.8185079230000001,0.10105158410000001,0.13209829180000002,161.416,0.9728490879
790,Rock,0.8012184587000001,0.6329813517,0.4906271793,0.9070638931,0.2203640869,0.031433755,96.799,0.9123622530000001
791,Rock,0.319717009,0.34691565620000003,0.39273172980000004,0.8404701557,0.1188422516,0.0592369239,93.408,0.0793366749
792,Rock,0.3592525789,0.5933441664,0.8754033837,0.903745907,0.10912536510000001,0.4360016276,96.217,0.6568916314000001
793,Rock,0.32049200640000003,0.36697178140000003,0.4744076164,0.9218365473000001,0.1544496327,0.08990954,135.438,0.7822526507
795,Rock,0.8270999264000001,0.33958670290000004,0.6711018868,0.0001426202,0.1232460672,0.0704179214,154.509,0.9153968665000001
796,Rock,0.2556017883,0.4195601795,0.5400780666,0.19977044360000001,0.1070198422,0.0522848252,162.509,0.8406169450000001
803,Rock,0.902122403,0.3732103224,0.4059650965,0.8360895325000001,0.1040412202,0.029594351600000002,67.366,0.3265023473
804,Rock,0.3129665573,0.721070526,0.5316983321000001,0.5726210183,0.2001862126,0.0392801917,135.075,0.9068065277
805,Rock,0.2321377434,0.5919459183,0.663348088,0.8256449837000001,0.0607714343,0.0284292178,97.626,0.7070638032000001
806,Rock,0.7961002290000001,0.5117340611,0.7586598964,0.9380512319000001,0.129682565,0.0400857415,137.919,0.4581302088
807,Rock,0.5893021214,0.4461828228,0.5988975818,0.8741508142000001,0.09699689040000001,0.029923573300000002,74.717,0.3296524907
824,Rock,0.48929859200000003,0.116336464,0.9154605857,0.9203064458,0.1879605054,0.0677352464,187.817,0.260341696
825,Rock,0.9942135098,0.0850660337,0.9326844569,0.9718580224000001,0.1230686834,0.0979859594,250.059,0.037948155500000004
826,Rock,0.9224228089000001,0.12586878340000002,0.929789877,0.9560028679,0.1191550358,0.08018115960000001,152.486,0.031685449000000004
827,Rock,0.5922532345,0.2485647853,0.8381648490000001,0.9651271019000001,0.0991145249,0.0630668677,132.465,0.7621728004
828,Rock,0.7809715009,0.1294861963,0.8562096926,0.9191164711,0.17736986100000002,0.0527933066,82.103,0.1994866541
829,Rock,0.8606671418,0.1167536659,0.7252277306,0.9307923188,0.08176682240000001,0.09563100170000001,156.887,0.039406515100000004
830,Rock,0.3530200144,0.3680981225,0.941321607,0.7106046625,0.1509455929,0.1149938152,84.409,0.4857158252
836,Rock,0.0640077689,0.2778105899,0.914413162,0.4381983418,0.1826757591,0.0507191683,90.14,0.3062435892
837,Rock,0.4056113456,0.2446375302,0.8371315024,0.7257114492000001,0.0951294605,0.049809091800000004,142.916,0.3078801304
838,Rock,0.7218614628000001,0.106292459,0.8396127465000001,0.9082545747,0.10400048,0.0419060598,182.402,0.5533100035
839,Rock,0.17413445290000001,0.1863411401,0.7559094721,0.8048871414000001,0.1369236774,0.0597118063,133.742,0.1752341199
840,Rock,0.0001087347,0.37632790250000003,0.8961201154,0.6203461130000001,0.0858232304,0.0351013787,122.311,0.5181358756000001
841,Rock,0.3917702716,0.4383517562,0.7257524896,0.0642896416,0.3780706105,0.1213452124,154.427,0.5244518584
842,Rock,0.5032126615,0.5572740438,0.5450745736,0.8886774821000001,0.12346443,0.0422519765,123.931,0.6053292019000001
843,Rock,0.46208242180000003,0.3075449471,0.7255635529000001,0.6787840705,0.1238698136,0.0347703908,134.439,0.0626715483
844,Rock,0.0323498245,0.2277392754,0.8105661965000001,0.7528819482,0.1084323642,0.056943019000000004,136.372,0.19991550560000002
845,Rock,0.24105130900000002,0.345030033,0.5612108697,0.1273984091,0.1133128858,0.0350128976,132.467,0.1699271719
846,Rock,0.5245597101,0.278861829,0.7794335096,0.78228045,0.10109172470000001,0.0461034647,149.379,0.08547735840000001
851,Rock,0.0121212177,0.4813054813,0.5877387399,0.9589826018000001,0.1136223698,0.028367411500000002,136.222,0.2166881937
852,Rock,0.0529577408,0.6522688744,0.4260417128,0.6245184898,0.0555342866,0.046406182000000004,130.401,0.5463923471000001
855,Rock,0.00016475580000000002,0.2287332256,0.9174750096000001,0.9532618597,0.07692869270000001,0.0407460859,198.505,0.8395525807
856,Rock,0.0182377523,0.2824112735,0.9660494141,0.9153307476,0.3463265913,0.0708566737,121.017,0.1861361907
858,Rock,0.0105709605,0.2066486263,0.9628938906000001,0.055197320200000004,0.3220625515,0.168999065,128.306,0.0791965448
859,Rock,2.73313e-05,0.4460656861,0.897372316,0.7254044703,0.042592670900000004,0.0695446806,101.451,0.3492844969
860,Rock,0.0002430156,0.22019741550000002,0.9752827092,0.8749206505,0.1157771398,0.0992090615,199.791,0.2597447546
861,Rock,8.02457e-05,0.2282801019,0.9166640645,0.8910324047,0.2798160871,0.0927086236,82.087,0.5961285095000001
862,Rock,7.8526e-06,0.2510799655,0.8214134805000001,0.9321840688,0.0744461216,0.0728368857,137.142,0.8289407728
863,Rock,3.6604100000000004e-05,0.2671413876,0.9808991815,0.7962105893,0.1167457925,0.0787449507,147.508,0.3300891358
896,Rock,0.7723185627,0.2030696694,0.9895928409,0.5061930458,0.1405053922,0.0437406973,172.263,0.1525249696
991,Rock,0.6109084866,0.3261450092,0.8143917769,0.9479699246000001,0.3182597108,0.0795011744,155.423,0.7596015717
992,Rock,0.22610130350000002,0.5806586344,0.8334278764,0.9403879859000001,0.0818228668,0.2546477296,47.002,0.5736834703
993,Rock,0.0092722141,0.7035903369000001,0.6890474099,0.8078660414000001,0.0899693605,0.0542027079,130.527,0.1346264165
1007,Rock,0.7990035433,0.438533624,0.9775438492,0.9596993948,0.1405455259,0.0484280152,119.815,0.1253869082
1009,Rock,0.279810924,0.3166683587,0.8574220608,0.9632305657,0.1318501588,0.0504345966,122.831,0.4657980217
1013,Rock,0.0648879552,0.1908499685,0.8801356436000001,0.9603482954,0.0937088113,0.0451327402,141.031,0.0347285245
1014,Rock,0.0010587609,0.1097386344,0.6582333772,0.9167443269000001,0.0941579993,0.0388572412,167.38,0.32195082210000003
1015,Rock,0.1228025375,0.3229329076,0.9620694469000001,0.9583905053,0.1309009791,0.0523648904,135.446,0.1658239592
1016,Rock,0.0796226641,0.0738091931,0.8429030955,0.9655157777000001,0.0956707909,0.0584724552,173.212,0.1075729181
1017,Rock,0.1086041861,0.12197063890000001,0.7688322148000001,0.9671974181,0.1008880327,0.0660217721,82.594,0.1422500779
1018,Rock,0.0008873478000000001,0.2515633458,0.5780912339000001,0.9122751845,0.0834925916,0.0460077891,167.155,0.0685266994
1028,Rock,0.6971715601,0.3688747806,0.527989409,0.2973903068,0.0923638816,0.0428901927,100.935,0.32383680340000004
1029,Rock,0.31752011220000004,0.6204455419,0.4587523585,0.397527214,0.1184545121,0.1068838756,87.759,0.6205689033
1041,Rock,0.19782603640000002,0.2686401738,0.48180826870000004,0.9192234144,0.0755904104,0.0305330429,160.913,0.2467655161
1049,Rock,0.8759972606,0.5985488281,0.6076462564,0.8827998552,0.08235031250000001,0.0274131616,93.574,0.8550938661
1050,Rock,0.9386757349,0.6037906746,0.3746108294,0.9707197556,0.11184550200000001,0.051231665200000005,87.959,0.3909569478
1052,Rock,0.14525566380000002,0.27199386600000003,0.5090157613,0.8056360942,0.1049244064,0.0574217391,155.582,0.2034626561
1077,Rock,0.1764453936,0.5599668491,0.5606738440000001,0.6075156619000001,0.0801253226,0.0503350822,86.451,0.5704961622
1078,Rock,0.7515981832,0.5762288106,0.6190054128,0.8962699572,0.1030287364,0.024170808800000002,95.988,0.43589025800000003
1079,Rock,0.21528385190000002,0.4203724263,0.670254043,0.1378268087,0.1057254864,0.0783780983,78.234,0.4096292479
1080,Rock,0.3299830059,0.40330786700000004,0.3624686281,0.7311426191,0.1235348206,0.0338640387,106.383,0.0391539407
1081,Rock,0.712079577,0.4916394658,0.5240522779,0.8905410680000001,0.1309809801,0.0253636444,93.221,0.6457540707
1087,Rock,0.0709493266,0.5846425808,0.814832734,0.9237026049,0.1124871845,0.0398695264,132.949,0.9696536182000001
1102,Rock,0.1954238958,0.421607336,0.7028404521,0.8775190037,0.0632641788,0.20004932,78.29,0.3579773542
1105,Rock,0.0015108135000000001,0.1196171226,0.9320856806000001,0.9309305129000001,0.0658842353,0.0757161044,166.922,0.17588758240000002
1106,Rock,0.00040137850000000004,0.182061785,0.6237969269,0.9237982343000001,0.1356740411,0.0686148466,91.252,0.28689496400000003
1107,Rock,0.0180024331,0.2988842128,0.9306047459000001,0.9542493830000001,0.0584995742,0.0881137781,128.509,0.1890357822
1108,Rock,0.004733552,0.2254316262,0.9542167958000001,0.9543762741,0.0961202029,0.0870733498,99.5,0.0803057717
1116,Rock,0.9885468036,0.1642556829,0.0469402871,0.8849490475,0.11265715350000001,0.0454960458,122.638,0.033521606
1117,Rock,0.3526089872,0.2801209769,0.7183626871000001,0.9265325027,0.1065008597,0.0292447028,169.397,0.6854287616
1118,Rock,0.7378983646,0.1532243549,0.7581342538,0.9274863750000001,0.15782233140000002,0.0519801514,146.354,0.5111480282
1119,Rock,0.775649875,0.5784961658000001,0.4440083164,0.8307137108,0.1371362179,0.0398495055,111.763,0.5955132711000001
1123,Rock,0.0009315984,0.1873892221,0.7495329281,0.9122180617000001,0.1107949641,0.0347979397,156.513,0.6207457689
1124,Rock,0.266964154,0.4654547066,0.5634423415,0.754800173,0.5572199149,0.0293443873,140.158,0.6649154297000001
1125,Rock,0.8995788627,0.419481074,0.37375311920000004,0.7563712495,0.21726360600000003,0.26492620110000004,153.529,0.5158939591
1126,Rock,0.0070539987,0.37108626180000004,0.8829432176,0.4709132838,0.306117044,0.0360508488,146.14,0.5401594316
1128,Rock,0.9614543432,0.4999098771,0.2114746597,3.38299e-05,0.10699121980000001,0.032720551,85.854,0.5184561807
1129,Rock,0.0083225976,0.39289046780000003,0.8347764955,0.7312079513,0.0462281038,0.044174877200000004,157.622,0.54983322
1130,Rock,0.0021954944000000002,0.203107322,0.8737677102,0.0610822497,0.1778546299,0.045280849000000005,151.203,0.45427522470000004
1131,Rock,0.5338478357,0.5752475981,0.2720375282,0.725764159,0.1134386887,0.0434987183,112.298,0.38646296210000003
1135,Rock,0.9629917406,0.48279667270000004,0.3534432729,0.9246562744000001,0.1858256363,0.029039496600000003,103.195,0.5047963604
